Country,ISO3 Code,Datetime (UTC),Datetime (Local),Power (MW)
United Kingdom,GBR,2024-10-09 15:30:00,2024-10-09 16:30:00,0.077433
United Kingdom,GBR,2024-10-09 16:00:00,2024-10-09 17:00:00,0.049245
United Kingdom,GBR,2024-10-09 16:30:00,2024-10-09 17:30:00,0.025252
United Kingdom,GBR,2024-10-09 17:00:00,2024-10-09 18:00:00,0.008448
United Kingdom,GBR,2024-10-09 17:30:00,2024-10-09 18:30:00,0.00035
United Kingdom,GBR,2024-10-09 18:00:00,2024-10-09 19:00:00,0
United Kingdom,GBR,2024-10-09 18:30:00,2024-10-09 19:30:00,0
United Kingdom,GBR,2024-10-09 19:00:00,2024-10-09 20:00:00,0
United Kingdom,GBR,2024-10-09 19:30:00,2024-10-09 20:30:00,0
United Kingdom,GBR,2024-10-09 20:00:00,2024-10-09 21:00:00,0
United Kingdom,GBR,2024-10-09 20:30:00,2024-10-09 21:30:00,0
United Kingdom,GBR,2024-10-09 21:00:00,2024-10-09 22:00:00,0
United Kingdom,GBR,2024-10-09 21:30:00,2024-10-09 22:30:00,0
United Kingdom,GBR,2024-10-09 22:00:00,2024-10-09 23:00:00,0
United Kingdom,GBR,2024-10-09 22:30:00,2024-10-09 23:30:00,0
United Kingdom,GBR,2024-10-09 23:00:00,2024-10-10 00:00:00,0
United Kingdom,GBR,2024-10-09 23:30:00,2024-10-10 00:30:00,0
United Kingdom,GBR,2024-10-10 00:00:00,2024-10-10 01:00:00,0
United Kingdom,GBR,2024-10-10 00:30:00,2024-10-10 01:30:00,0
United Kingdom,GBR,2024-10-10 01:00:00,2024-10-10 02:00:00,0
United Kingdom,GBR,2024-10-10 01:30:00,2024-10-10 02:30:00,0
United Kingdom,GBR,2024-10-10 02:00:00,2024-10-10 03:00:00,0
United Kingdom,GBR,2024-10-10 02:30:00,2024-10-10 03:30:00,0
United Kingdom,GBR,2024-10-10 03:00:00,2024-10-10 04:00:00,0
United Kingdom,GBR,2024-10-10 03:30:00,2024-10-10 04:30:00,0
United Kingdom,GBR,2024-10-10 04:00:00,2024-10-10 05:00:00,0
United Kingdom,GBR,2024-10-10 04:30:00,2024-10-10 05:30:00,0
United Kingdom,GBR,2024-10-10 05:00:00,2024-10-10 06:00:00,0
United Kingdom,GBR,2024-10-10 05:30:00,2024-10-10 06:30:00,0
United Kingdom,GBR,2024-10-10 06:00:00,2024-10-10 07:00:00,0
United Kingdom,GBR,2024-10-10 06:30:00,2024-10-10 07:30:00,0
United Kingdom,GBR,2024-10-10 07:00:00,2024-10-10 08:00:00,0.004414
United Kingdom,GBR,2024-10-10 07:30:00,2024-10-10 08:30:00,0.02869
United Kingdom,GBR,2024-10-10 08:00:00,2024-10-10 09:00:00,0.079326
United Kingdom,GBR,2024-10-10 08:30:00,2024-10-10 09:30:00,0.131202
United Kingdom,GBR,2024-10-10 09:00:00,2024-10-10 10:00:00,0.170216
United Kingdom,GBR,2024-10-10 09:30:00,2024-10-10 10:30:00,0.224592
United Kingdom,GBR,2024-10-10 10:00:00,2024-10-10 11:00:00,0.290281
United Kingdom,GBR,2024-10-10 10:30:00,2024-10-10 11:30:00,0.336334
United Kingdom,GBR,2024-10-10 11:00:00,2024-10-10 12:00:00,0.410341
United Kingdom,GBR,2024-10-10 11:30:00,2024-10-10 12:30:00,0.441567
United Kingdom,GBR,2024-10-10 12:00:00,2024-10-10 13:00:00,0.456901
United Kingdom,GBR,2024-10-10 12:30:00,2024-10-10 13:30:00,0.446017
United Kingdom,GBR,2024-10-10 13:00:00,2024-10-10 14:00:00,0.402454
United Kingdom,GBR,2024-10-10 13:30:00,2024-10-10 14:30:00,0.366423
United Kingdom,GBR,2024-10-10 14:00:00,2024-10-10 15:00:00,0.318874
United Kingdom,GBR,2024-10-10 14:30:00,2024-10-10 15:30:00,0.255525
United Kingdom,GBR,2024-10-10 15:00:00,2024-10-10 16:00:00,0.187532
United Kingdom,GBR,2024-10-10 15:30:00,2024-10-10 16:30:00,0.160292
United Kingdom,GBR,2024-10-10 16:00:00,2024-10-10 17:00:00,0.113674
United Kingdom,GBR,2024-10-10 16:30:00,2024-10-10 17:30:00,0.066183
United Kingdom,GBR,2024-10-10 17:00:00,2024-10-10 18:00:00,0.020005
United Kingdom,GBR,2024-10-10 17:30:00,2024-10-10 18:30:00,0.000901
United Kingdom,GBR,2024-10-10 18:00:00,2024-10-10 19:00:00,0
United Kingdom,GBR,2024-10-10 18:30:00,2024-10-10 19:30:00,0
United Kingdom,GBR,2024-10-10 19:00:00,2024-10-10 20:00:00,0
United Kingdom,GBR,2024-10-10 19:30:00,2024-10-10 20:30:00,0
United Kingdom,GBR,2024-10-10 20:00:00,2024-10-10 21:00:00,0
United Kingdom,GBR,2024-10-10 20:30:00,2024-10-10 21:30:00,0
United Kingdom,GBR,2024-10-10 21:00:00,2024-10-10 22:00:00,0
United Kingdom,GBR,2024-10-10 21:30:00,2024-10-10 22:30:00,0
United Kingdom,GBR,2024-10-10 22:00:00,2024-10-10 23:00:00,0
United Kingdom,GBR,2024-10-10 22:30:00,2024-10-10 23:30:00,0
United Kingdom,GBR,2024-10-10 23:00:00,2024-10-11 00:00:00,0
United Kingdom,GBR,2024-10-10 23:30:00,2024-10-11 00:30:00,0
United Kingdom,GBR,2024-10-11 00:00:00,2024-10-11 01:00:00,0
United Kingdom,GBR,2024-10-11 00:30:00,2024-10-11 01:30:00,0
United Kingdom,GBR,2024-10-11 01:00:00,2024-10-11 02:00:00,0
United Kingdom,GBR,2024-10-11 01:30:00,2024-10-11 02:30:00,0
United Kingdom,GBR,2024-10-11 02:00:00,2024-10-11 03:00:00,0
United Kingdom,GBR,2024-10-11 02:30:00,2024-10-11 03:30:00,0
United Kingdom,GBR,2024-10-11 03:00:00,2024-10-11 04:00:00,0
United Kingdom,GBR,2024-10-11 03:30:00,2024-10-11 04:30:00,0
United Kingdom,GBR,2024-10-11 04:00:00,2024-10-11 05:00:00,0
United Kingdom,GBR,2024-10-11 04:30:00,2024-10-11 05:30:00,0
United Kingdom,GBR,2024-10-11 05:00:00,2024-10-11 06:00:00,0
United Kingdom,GBR,2024-10-11 05:30:00,2024-10-11 06:30:00,0
United Kingdom,GBR,2024-10-11 06:00:00,2024-10-11 07:00:00,0
United Kingdom,GBR,2024-10-11 06:30:00,2024-10-11 07:30:00,0
United Kingdom,GBR,2024-10-11 07:00:00,2024-10-11 08:00:00,0.008084
United Kingdom,GBR,2024-10-11 07:30:00,2024-10-11 08:30:00,0.057171
United Kingdom,GBR,2024-10-11 08:00:00,2024-10-11 09:00:00,0.148997
United Kingdom,GBR,2024-10-11 08:30:00,2024-10-11 09:30:00,0.25326
United Kingdom,GBR,2024-10-11 09:00:00,2024-10-11 10:00:00,0.340923
United Kingdom,GBR,2024-10-11 09:30:00,2024-10-11 10:30:00,0.408912
United Kingdom,GBR,2024-10-11 10:00:00,2024-10-11 11:00:00,0.467615
United Kingdom,GBR,2024-10-11 10:30:00,2024-10-11 11:30:00,0.515195
United Kingdom,GBR,2024-10-11 11:00:00,2024-10-11 12:00:00,0.555501
United Kingdom,GBR,2024-10-11 11:30:00,2024-10-11 12:30:00,0.57049
United Kingdom,GBR,2024-10-11 12:00:00,2024-10-11 13:00:00,0.559254
United Kingdom,GBR,2024-10-11 12:30:00,2024-10-11 13:30:00,0.521656
United Kingdom,GBR,2024-10-11 13:00:00,2024-10-11 14:00:00,0.483985
United Kingdom,GBR,2024-10-11 13:30:00,2024-10-11 14:30:00,0.446775
United Kingdom,GBR,2024-10-11 14:00:00,2024-10-11 15:00:00,0.385404
United Kingdom,GBR,2024-10-11 14:30:00,2024-10-11 15:30:00,0.337171
United Kingdom,GBR,2024-10-11 15:00:00,2024-10-11 16:00:00,0.268879
United Kingdom,GBR,2024-10-11 15:30:00,2024-10-11 16:30:00,0.216194
United Kingdom,GBR,2024-10-11 16:00:00,2024-10-11 17:00:00,0.144409
United Kingdom,GBR,2024-10-11 16:30:00,2024-10-11 17:30:00,0.073183
United Kingdom,GBR,2024-10-11 17:00:00,2024-10-11 18:00:00,0.017644
United Kingdom,GBR,2024-10-11 17:30:00,2024-10-11 18:30:00,0.000386
United Kingdom,GBR,2024-10-11 18:00:00,2024-10-11 19:00:00,0
United Kingdom,GBR,2024-10-11 18:30:00,2024-10-11 19:30:00,0
United Kingdom,GBR,2024-10-11 19:00:00,2024-10-11 20:00:00,0
United Kingdom,GBR,2024-10-11 19:30:00,2024-10-11 20:30:00,0
United Kingdom,GBR,2024-10-11 20:00:00,2024-10-11 21:00:00,0
United Kingdom,GBR,2024-10-11 20:30:00,2024-10-11 21:30:00,0
United Kingdom,GBR,2024-10-11 21:00:00,2024-10-11 22:00:00,0
United Kingdom,GBR,2024-10-11 21:30:00,2024-10-11 22:30:00,0
United Kingdom,GBR,2024-10-11 22:00:00,2024-10-11 23:00:00,0
United Kingdom,GBR,2024-10-11 22:30:00,2024-10-11 23:30:00,0
United Kingdom,GBR,2024-10-11 23:00:00,2024-10-12 00:00:00,0
United Kingdom,GBR,2024-10-11 23:30:00,2024-10-12 00:30:00,0
United Kingdom,GBR,2024-10-12 00:00:00,2024-10-12 01:00:00,0
United Kingdom,GBR,2024-10-12 00:30:00,2024-10-12 01:30:00,0
United Kingdom,GBR,2024-10-12 01:00:00,2024-10-12 02:00:00,0
United Kingdom,GBR,2024-10-12 01:30:00,2024-10-12 02:30:00,0
United Kingdom,GBR,2024-10-12 02:00:00,2024-10-12 03:00:00,0
United Kingdom,GBR,2024-10-12 02:30:00,2024-10-12 03:30:00,0
United Kingdom,GBR,2024-10-12 03:00:00,2024-10-12 04:00:00,0
United Kingdom,GBR,2024-10-12 03:30:00,2024-10-12 04:30:00,0
United Kingdom,GBR,2024-10-12 04:00:00,2024-10-12 05:00:00,0
United Kingdom,GBR,2024-10-12 04:30:00,2024-10-12 05:30:00,0
United Kingdom,GBR,2024-10-12 05:00:00,2024-10-12 06:00:00,0
United Kingdom,GBR,2024-10-12 05:30:00,2024-10-12 06:30:00,0
United Kingdom,GBR,2024-10-12 06:00:00,2024-10-12 07:00:00,0
United Kingdom,GBR,2024-10-12 06:30:00,2024-10-12 07:30:00,0
United Kingdom,GBR,2024-10-12 07:00:00,2024-10-12 08:00:00,0.000526
United Kingdom,GBR,2024-10-12 07:30:00,2024-10-12 08:30:00,0.007818
United Kingdom,GBR,2024-10-12 08:00:00,2024-10-12 09:00:00,0.032698
United Kingdom,GBR,2024-10-12 08:30:00,2024-10-12 09:30:00,0.059392
United Kingdom,GBR,2024-10-12 09:00:00,2024-10-12 10:00:00,0.087227
United Kingdom,GBR,2024-10-12 09:30:00,2024-10-12 10:30:00,0.116407
United Kingdom,GBR,2024-10-12 10:00:00,2024-10-12 11:00:00,0.150236
United Kingdom,GBR,2024-10-12 10:30:00,2024-10-12 11:30:00,0.178035
United Kingdom,GBR,2024-10-12 11:00:00,2024-10-12 12:00:00,0.259483
United Kingdom,GBR,2024-10-12 11:30:00,2024-10-12 12:30:00,0.265512
United Kingdom,GBR,2024-10-12 12:00:00,2024-10-12 13:00:00,0.266833
United Kingdom,GBR,2024-10-12 12:30:00,2024-10-12 13:30:00,0.281066
United Kingdom,GBR,2024-10-12 13:00:00,2024-10-12 14:00:00,0.308423
United Kingdom,GBR,2024-10-12 13:30:00,2024-10-12 14:30:00,0.287954
United Kingdom,GBR,2024-10-12 14:00:00,2024-10-12 15:00:00,0.261443
United Kingdom,GBR,2024-10-12 14:30:00,2024-10-12 15:30:00,0.243292
United Kingdom,GBR,2024-10-12 15:00:00,2024-10-12 16:00:00,0.222971
United Kingdom,GBR,2024-10-12 15:30:00,2024-10-12 16:30:00,0.190351
United Kingdom,GBR,2024-10-12 16:00:00,2024-10-12 17:00:00,0.128621
United Kingdom,GBR,2024-10-12 16:30:00,2024-10-12 17:30:00,0.06359
United Kingdom,GBR,2024-10-12 17:00:00,2024-10-12 18:00:00,0.016178
United Kingdom,GBR,2024-10-12 17:30:00,2024-10-12 18:30:00,0.000229
United Kingdom,GBR,2024-10-12 18:00:00,2024-10-12 19:00:00,0
United Kingdom,GBR,2024-10-12 18:30:00,2024-10-12 19:30:00,0
United Kingdom,GBR,2024-10-12 19:00:00,2024-10-12 20:00:00,0
United Kingdom,GBR,2024-10-12 19:30:00,2024-10-12 20:30:00,0
United Kingdom,GBR,2024-10-12 20:00:00,2024-10-12 21:00:00,0
United Kingdom,GBR,2024-10-12 20:30:00,2024-10-12 21:30:00,0
United Kingdom,GBR,2024-10-12 21:00:00,2024-10-12 22:00:00,0
United Kingdom,GBR,2024-10-12 21:30:00,2024-10-12 22:30:00,0
United Kingdom,GBR,2024-10-12 22:00:00,2024-10-12 23:00:00,0
United Kingdom,GBR,2024-10-12 22:30:00,2024-10-12 23:30:00,0
United Kingdom,GBR,2024-10-12 23:00:00,2024-10-13 00:00:00,0
United Kingdom,GBR,2024-10-12 23:30:00,2024-10-13 00:30:00,0
United Kingdom,GBR,2024-10-13 00:00:00,2024-10-13 01:00:00,0
United Kingdom,GBR,2024-10-13 00:30:00,2024-10-13 01:30:00,0
United Kingdom,GBR,2024-10-13 01:00:00,2024-10-13 02:00:00,0
United Kingdom,GBR,2024-10-13 01:30:00,2024-10-13 02:30:00,0
United Kingdom,GBR,2024-10-13 02:00:00,2024-10-13 03:00:00,0
United Kingdom,GBR,2024-10-13 02:30:00,2024-10-13 03:30:00,0
United Kingdom,GBR,2024-10-13 03:00:00,2024-10-13 04:00:00,0
United Kingdom,GBR,2024-10-13 03:30:00,2024-10-13 04:30:00,0
United Kingdom,GBR,2024-10-13 04:00:00,2024-10-13 05:00:00,0
United Kingdom,GBR,2024-10-13 04:30:00,2024-10-13 05:30:00,0
United Kingdom,GBR,2024-10-13 05:00:00,2024-10-13 06:00:00,0
United Kingdom,GBR,2024-10-13 05:30:00,2024-10-13 06:30:00,0
United Kingdom,GBR,2024-10-13 06:00:00,2024-10-13 07:00:00,0
United Kingdom,GBR,2024-10-13 06:30:00,2024-10-13 07:30:00,0
United Kingdom,GBR,2024-10-13 07:00:00,2024-10-13 08:00:00,0.004871
United Kingdom,GBR,2024-10-13 07:30:00,2024-10-13 08:30:00,0.038607
United Kingdom,GBR,2024-10-13 08:00:00,2024-10-13 09:00:00,0.079883
United Kingdom,GBR,2024-10-13 08:30:00,2024-10-13 09:30:00,0.100987
United Kingdom,GBR,2024-10-13 09:00:00,2024-10-13 10:00:00,0.128825
United Kingdom,GBR,2024-10-13 09:30:00,2024-10-13 10:30:00,0.16066
United Kingdom,GBR,2024-10-13 10:00:00,2024-10-13 11:00:00,0.188822
United Kingdom,GBR,2024-10-13 10:30:00,2024-10-13 11:30:00,0.248835
United Kingdom,GBR,2024-10-13 11:00:00,2024-10-13 12:00:00,0.304069
United Kingdom,GBR,2024-10-13 11:30:00,2024-10-13 12:30:00,0.320524
United Kingdom,GBR,2024-10-13 12:00:00,2024-10-13 13:00:00,0.292856
United Kingdom,GBR,2024-10-13 12:30:00,2024-10-13 13:30:00,0.284189
United Kingdom,GBR,2024-10-13 13:00:00,2024-10-13 14:00:00,0.241703
United Kingdom,GBR,2024-10-13 13:30:00,2024-10-13 14:30:00,0.219467
United Kingdom,GBR,2024-10-13 14:00:00,2024-10-13 15:00:00,0.180281
United Kingdom,GBR,2024-10-13 14:30:00,2024-10-13 15:30:00,0.14303
United Kingdom,GBR,2024-10-13 15:00:00,2024-10-13 16:00:00,0.106261
United Kingdom,GBR,2024-10-13 15:30:00,2024-10-13 16:30:00,0.071527
United Kingdom,GBR,2024-10-13 16:00:00,2024-10-13 17:00:00,0.042349
United Kingdom,GBR,2024-10-13 16:30:00,2024-10-13 17:30:00,0.017981
United Kingdom,GBR,2024-10-13 17:00:00,2024-10-13 18:00:00,0.002544
United Kingdom,GBR,2024-10-13 17:30:00,2024-10-13 18:30:00,0.000005
United Kingdom,GBR,2024-10-13 18:00:00,2024-10-13 19:00:00,0
United Kingdom,GBR,2024-10-13 18:30:00,2024-10-13 19:30:00,0
United Kingdom,GBR,2024-10-13 19:00:00,2024-10-13 20:00:00,0
United Kingdom,GBR,2024-10-13 19:30:00,2024-10-13 20:30:00,0
United Kingdom,GBR,2024-10-13 20:00:00,2024-10-13 21:00:00,0
United Kingdom,GBR,2024-10-13 20:30:00,2024-10-13 21:30:00,0
United Kingdom,GBR,2024-10-13 21:00:00,2024-10-13 22:00:00,0
United Kingdom,GBR,2024-10-13 21:30:00,2024-10-13 22:30:00,0
United Kingdom,GBR,2024-10-13 22:00:00,2024-10-13 23:00:00,0
United Kingdom,GBR,2024-10-13 22:30:00,2024-10-13 23:30:00,0
United Kingdom,GBR,2024-10-13 23:00:00,2024-10-14 00:00:00,0
United Kingdom,GBR,2024-10-13 23:30:00,2024-10-14 00:30:00,0
United Kingdom,GBR,2024-10-14 00:00:00,2024-10-14 01:00:00,0
United Kingdom,GBR,2024-10-14 00:30:00,2024-10-14 01:30:00,0
United Kingdom,GBR,2024-10-14 01:00:00,2024-10-14 02:00:00,0
United Kingdom,GBR,2024-10-14 01:30:00,2024-10-14 02:30:00,0
United Kingdom,GBR,2024-10-14 02:00:00,2024-10-14 03:00:00,0
United Kingdom,GBR,2024-10-14 02:30:00,2024-10-14 03:30:00,0
United Kingdom,GBR,2024-10-14 03:00:00,2024-10-14 04:00:00,0
United Kingdom,GBR,2024-10-14 03:30:00,2024-10-14 04:30:00,0
United Kingdom,GBR,2024-10-14 04:00:00,2024-10-14 05:00:00,0
United Kingdom,GBR,2024-10-14 04:30:00,2024-10-14 05:30:00,0
United Kingdom,GBR,2024-10-14 05:00:00,2024-10-14 06:00:00,0
United Kingdom,GBR,2024-10-14 05:30:00,2024-10-14 06:30:00,0
United Kingdom,GBR,2024-10-14 06:00:00,2024-10-14 07:00:00,0
United Kingdom,GBR,2024-10-14 06:30:00,2024-10-14 07:30:00,0
United Kingdom,GBR,2024-10-14 07:00:00,2024-10-14 08:00:00,0.00023
United Kingdom,GBR,2024-10-14 07:30:00,2024-10-14 08:30:00,0.011599
United Kingdom,GBR,2024-10-14 08:00:00,2024-10-14 09:00:00,0.040088
United Kingdom,GBR,2024-10-14 08:30:00,2024-10-14 09:30:00,0.077312
United Kingdom,GBR,2024-10-14 09:00:00,2024-10-14 10:00:00,0.115867
United Kingdom,GBR,2024-10-14 09:30:00,2024-10-14 10:30:00,0.159804
United Kingdom,GBR,2024-10-14 10:00:00,2024-10-14 11:00:00,0.200089
United Kingdom,GBR,2024-10-14 10:30:00,2024-10-14 11:30:00,0.234935
United Kingdom,GBR,2024-10-14 11:00:00,2024-10-14 12:00:00,0.259174
United Kingdom,GBR,2024-10-14 11:30:00,2024-10-14 12:30:00,0.277821
United Kingdom,GBR,2024-10-14 12:00:00,2024-10-14 13:00:00,0.294472
United Kingdom,GBR,2024-10-14 12:30:00,2024-10-14 13:30:00,0.275292
United Kingdom,GBR,2024-10-14 13:00:00,2024-10-14 14:00:00,0.251936
United Kingdom,GBR,2024-10-14 13:30:00,2024-10-14 14:30:00,0.222687
United Kingdom,GBR,2024-10-14 14:00:00,2024-10-14 15:00:00,0.192071
United Kingdom,GBR,2024-10-14 14:30:00,2024-10-14 15:30:00,0.171049
United Kingdom,GBR,2024-10-14 15:00:00,2024-10-14 16:00:00,0.132963
United Kingdom,GBR,2024-10-14 15:30:00,2024-10-14 16:30:00,0.093917
United Kingdom,GBR,2024-10-14 16:00:00,2024-10-14 17:00:00,0.059259
United Kingdom,GBR,2024-10-14 16:30:00,2024-10-14 17:30:00,0.026349
United Kingdom,GBR,2024-10-14 17:00:00,2024-10-14 18:00:00,0.004368
United Kingdom,GBR,2024-10-14 17:30:00,2024-10-14 18:30:00,0.000003
United Kingdom,GBR,2024-10-14 18:00:00,2024-10-14 19:00:00,0
United Kingdom,GBR,2024-10-14 18:30:00,2024-10-14 19:30:00,0
United Kingdom,GBR,2024-10-14 19:00:00,2024-10-14 20:00:00,0
United Kingdom,GBR,2024-10-14 19:30:00,2024-10-14 20:30:00,0
United Kingdom,GBR,2024-10-14 20:00:00,2024-10-14 21:00:00,0
United Kingdom,GBR,2024-10-14 20:30:00,2024-10-14 21:30:00,0
United Kingdom,GBR,2024-10-14 21:00:00,2024-10-14 22:00:00,0
United Kingdom,GBR,2024-10-14 21:30:00,2024-10-14 22:30:00,0
United Kingdom,GBR,2024-10-14 22:00:00,2024-10-14 23:00:00,0
United Kingdom,GBR,2024-10-14 22:30:00,2024-10-14 23:30:00,0
United Kingdom,GBR,2024-10-14 23:00:00,2024-10-15 00:00:00,0
United Kingdom,GBR,2024-10-14 23:30:00,2024-10-15 00:30:00,0
United Kingdom,GBR,2024-10-15 00:00:00,2024-10-15 01:00:00,0
United Kingdom,GBR,2024-10-15 00:30:00,2024-10-15 01:30:00,0
United Kingdom,GBR,2024-10-15 01:00:00,2024-10-15 02:00:00,0
United Kingdom,GBR,2024-10-15 01:30:00,2024-10-15 02:30:00,0
United Kingdom,GBR,2024-10-15 02:00:00,2024-10-15 03:00:00,0
United Kingdom,GBR,2024-10-15 02:30:00,2024-10-15 03:30:00,0
United Kingdom,GBR,2024-10-15 03:00:00,2024-10-15 04:00:00,0
United Kingdom,GBR,2024-10-15 03:30:00,2024-10-15 04:30:00,0
United Kingdom,GBR,2024-10-15 04:00:00,2024-10-15 05:00:00,0
United Kingdom,GBR,2024-10-15 04:30:00,2024-10-15 05:30:00,0
United Kingdom,GBR,2024-10-15 05:00:00,2024-10-15 06:00:00,0
United Kingdom,GBR,2024-10-15 05:30:00,2024-10-15 06:30:00,0
United Kingdom,GBR,2024-10-15 06:00:00,2024-10-15 07:00:00,0
United Kingdom,GBR,2024-10-15 06:30:00,2024-10-15 07:30:00,0
United Kingdom,GBR,2024-10-15 07:00:00,2024-10-15 08:00:00,0.000035
United Kingdom,GBR,2024-10-15 07:30:00,2024-10-15 08:30:00,0.003258
United Kingdom,GBR,2024-10-15 08:00:00,2024-10-15 09:00:00,0.014292
United Kingdom,GBR,2024-10-15 08:30:00,2024-10-15 09:30:00,0.030755
United Kingdom,GBR,2024-10-15 09:00:00,2024-10-15 10:00:00,0.050078
United Kingdom,GBR,2024-10-15 09:30:00,2024-10-15 10:30:00,0.071035
United Kingdom,GBR,2024-10-15 10:00:00,2024-10-15 11:00:00,0.086881
United Kingdom,GBR,2024-10-15 10:30:00,2024-10-15 11:30:00,0.094983
United Kingdom,GBR,2024-10-15 11:00:00,2024-10-15 12:00:00,0.114872
United Kingdom,GBR,2024-10-15 11:30:00,2024-10-15 12:30:00,0.133596
United Kingdom,GBR,2024-10-15 12:00:00,2024-10-15 13:00:00,0.135754
United Kingdom,GBR,2024-10-15 12:30:00,2024-10-15 13:30:00,0.141101
United Kingdom,GBR,2024-10-15 13:00:00,2024-10-15 14:00:00,0.138574
United Kingdom,GBR,2024-10-15 13:30:00,2024-10-15 14:30:00,0.124242
United Kingdom,GBR,2024-10-15 14:00:00,2024-10-15 15:00:00,0.120998
United Kingdom,GBR,2024-10-15 14:30:00,2024-10-15 15:30:00,0.119337
United Kingdom,GBR,2024-10-15 15:00:00,2024-10-15 16:00:00,0.084824
United Kingdom,GBR,2024-10-15 15:30:00,2024-10-15 16:30:00,0.061352
United Kingdom,GBR,2024-10-15 16:00:00,2024-10-15 17:00:00,0.03519
United Kingdom,GBR,2024-10-15 16:30:00,2024-10-15 17:30:00,0.014376
United Kingdom,GBR,2024-10-15 17:00:00,2024-10-15 18:00:00,0.001924
United Kingdom,GBR,2024-10-15 17:30:00,2024-10-15 18:30:00,0
United Kingdom,GBR,2024-10-15 18:00:00,2024-10-15 19:00:00,0
United Kingdom,GBR,2024-10-15 18:30:00,2024-10-15 19:30:00,0
United Kingdom,GBR,2024-10-15 19:00:00,2024-10-15 20:00:00,0
United Kingdom,GBR,2024-10-15 19:30:00,2024-10-15 20:30:00,0
United Kingdom,GBR,2024-10-15 20:00:00,2024-10-15 21:00:00,0
United Kingdom,GBR,2024-10-15 20:30:00,2024-10-15 21:30:00,0
United Kingdom,GBR,2024-10-15 21:00:00,2024-10-15 22:00:00,0
United Kingdom,GBR,2024-10-15 21:30:00,2024-10-15 22:30:00,0
United Kingdom,GBR,2024-10-15 22:00:00,2024-10-15 23:00:00,0
United Kingdom,GBR,2024-10-15 22:30:00,2024-10-15 23:30:00,0
United Kingdom,GBR,2024-10-15 23:00:00,2024-10-16 00:00:00,0
United Kingdom,GBR,2024-10-15 23:30:00,2024-10-16 00:30:00,0
United Kingdom,GBR,2024-10-16 00:00:00,2024-10-16 01:00:00,0
United Kingdom,GBR,2024-10-16 00:30:00,2024-10-16 01:30:00,0
United Kingdom,GBR,2024-10-16 01:00:00,2024-10-16 02:00:00,0
United Kingdom,GBR,2024-10-16 01:30:00,2024-10-16 02:30:00,0
United Kingdom,GBR,2024-10-16 02:00:00,2024-10-16 03:00:00,0
United Kingdom,GBR,2024-10-16 02:30:00,2024-10-16 03:30:00,0
United Kingdom,GBR,2024-10-16 03:00:00,2024-10-16 04:00:00,0
United Kingdom,GBR,2024-10-16 03:30:00,2024-10-16 04:30:00,0
United Kingdom,GBR,2024-10-16 04:00:00,2024-10-16 05:00:00,0
United Kingdom,GBR,2024-10-16 04:30:00,2024-10-16 05:30:00,0
United Kingdom,GBR,2024-10-16 05:00:00,2024-10-16 06:00:00,0
United Kingdom,GBR,2024-10-16 05:30:00,2024-10-16 06:30:00,0
United Kingdom,GBR,2024-10-16 06:00:00,2024-10-16 07:00:00,0
United Kingdom,GBR,2024-10-16 06:30:00,2024-10-16 07:30:00,0
United Kingdom,GBR,2024-10-16 07:00:00,2024-10-16 08:00:00,0.000367
United Kingdom,GBR,2024-10-16 07:30:00,2024-10-16 08:30:00,0.004568
United Kingdom,GBR,2024-10-16 08:00:00,2024-10-16 09:00:00,0.012339
United Kingdom,GBR,2024-10-16 08:30:00,2024-10-16 09:30:00,0.027975
United Kingdom,GBR,2024-10-16 09:00:00,2024-10-16 10:00:00,0.041035
United Kingdom,GBR,2024-10-16 09:30:00,2024-10-16 10:30:00,0.065585
United Kingdom,GBR,2024-10-16 10:00:00,2024-10-16 11:00:00,0.095471
United Kingdom,GBR,2024-10-16 10:30:00,2024-10-16 11:30:00,0.106402
United Kingdom,GBR,2024-10-16 11:00:00,2024-10-16 12:00:00,0.123671
United Kingdom,GBR,2024-10-16 11:30:00,2024-10-16 12:30:00,0.133583
United Kingdom,GBR,2024-10-16 12:00:00,2024-10-16 13:00:00,0.128435
United Kingdom,GBR,2024-10-16 12:30:00,2024-10-16 13:30:00,0.148685
United Kingdom,GBR,2024-10-16 13:00:00,2024-10-16 14:00:00,0.14126
United Kingdom,GBR,2024-10-16 13:30:00,2024-10-16 14:30:00,0.110152
United Kingdom,GBR,2024-10-16 14:00:00,2024-10-16 15:00:00,0.121079
United Kingdom,GBR,2024-10-16 14:30:00,2024-10-16 15:30:00,0.09714
United Kingdom,GBR,2024-10-16 15:00:00,2024-10-16 16:00:00,0.061561
United Kingdom,GBR,2024-10-16 15:30:00,2024-10-16 16:30:00,0.04168
United Kingdom,GBR,2024-10-16 16:00:00,2024-10-16 17:00:00,0.029676
United Kingdom,GBR,2024-10-16 16:30:00,2024-10-16 17:30:00,0.009736
United Kingdom,GBR,2024-10-16 17:00:00,2024-10-16 18:00:00,0.00053
United Kingdom,GBR,2024-10-16 17:30:00,2024-10-16 18:30:00,0
United Kingdom,GBR,2024-10-16 18:00:00,2024-10-16 19:00:00,0
United Kingdom,GBR,2024-10-16 18:30:00,2024-10-16 19:30:00,0
United Kingdom,GBR,2024-10-16 19:00:00,2024-10-16 20:00:00,0
United Kingdom,GBR,2024-10-16 19:30:00,2024-10-16 20:30:00,0
United Kingdom,GBR,2024-10-16 20:00:00,2024-10-16 21:00:00,0
