Country,ISO3 Code,Datetime (UTC),Datetime (Local),Power (MW)
United Kingdom,GBR,2024-12-28 13:30:00,2024-12-28 13:30:00,0.083707
United Kingdom,GBR,2024-12-28 14:00:00,2024-12-28 14:00:00,0.064667
United Kingdom,GBR,2024-12-28 14:30:00,2024-12-28 14:30:00,0.046779
United Kingdom,GBR,2024-12-28 15:00:00,2024-12-28 15:00:00,0.026073
United Kingdom,GBR,2024-12-28 15:30:00,2024-12-28 15:30:00,0.007564
United Kingdom,GBR,2024-12-28 16:00:00,2024-12-28 16:00:00,0.000508
United Kingdom,GBR,2024-12-28 16:30:00,2024-12-28 16:30:00,0
United Kingdom,GBR,2024-12-28 17:00:00,2024-12-28 17:00:00,0
United Kingdom,GBR,2024-12-28 17:30:00,2024-12-28 17:30:00,0
United Kingdom,GBR,2024-12-28 18:00:00,2024-12-28 18:00:00,0
United Kingdom,GBR,2024-12-28 18:30:00,2024-12-28 18:30:00,0
United Kingdom,GBR,2024-12-28 19:00:00,2024-12-28 19:00:00,0
United Kingdom,GBR,2024-12-28 19:30:00,2024-12-28 19:30:00,0
United Kingdom,GBR,2024-12-28 20:00:00,2024-12-28 20:00:00,0
United Kingdom,GBR,2024-12-28 20:30:00,2024-12-28 20:30:00,0
United Kingdom,GBR,2024-12-28 21:00:00,2024-12-28 21:00:00,0
United Kingdom,GBR,2024-12-28 21:30:00,2024-12-28 21:30:00,0
United Kingdom,GBR,2024-12-28 22:00:00,2024-12-28 22:00:00,0
United Kingdom,GBR,2024-12-28 22:30:00,2024-12-28 22:30:00,0
United Kingdom,GBR,2024-12-28 23:00:00,2024-12-28 23:00:00,0
United Kingdom,GBR,2024-12-28 23:30:00,2024-12-28 23:30:00,0
United Kingdom,GBR,2024-12-29 00:00:00,2024-12-29 00:00:00,0
United Kingdom,GBR,2024-12-29 00:30:00,2024-12-29 00:30:00,0
United Kingdom,GBR,2024-12-29 01:00:00,2024-12-29 01:00:00,0
United Kingdom,GBR,2024-12-29 01:30:00,2024-12-29 01:30:00,0
United Kingdom,GBR,2024-12-29 02:00:00,2024-12-29 02:00:00,0
United Kingdom,GBR,2024-12-29 02:30:00,2024-12-29 02:30:00,0
United Kingdom,GBR,2024-12-29 03:00:00,2024-12-29 03:00:00,0
United Kingdom,GBR,2024-12-29 03:30:00,2024-12-29 03:30:00,0
United Kingdom,GBR,2024-12-29 04:00:00,2024-12-29 04:00:00,0
United Kingdom,GBR,2024-12-29 04:30:00,2024-12-29 04:30:00,0
United Kingdom,GBR,2024-12-29 05:00:00,2024-12-29 05:00:00,0
United Kingdom,GBR,2024-12-29 05:30:00,2024-12-29 05:30:00,0
United Kingdom,GBR,2024-12-29 06:00:00,2024-12-29 06:00:00,0
United Kingdom,GBR,2024-12-29 06:30:00,2024-12-29 06:30:00,0
United Kingdom,GBR,2024-12-29 07:00:00,2024-12-29 07:00:00,0
United Kingdom,GBR,2024-12-29 07:30:00,2024-12-29 07:30:00,0
United Kingdom,GBR,2024-12-29 08:00:00,2024-12-29 08:00:00,0
United Kingdom,GBR,2024-12-29 08:30:00,2024-12-29 08:30:00,0.000043
United Kingdom,GBR,2024-12-29 09:00:00,2024-12-29 09:00:00,0.010354
United Kingdom,GBR,2024-12-29 09:30:00,2024-12-29 09:30:00,0.06147
United Kingdom,GBR,2024-12-29 10:00:00,2024-12-29 10:00:00,0.111576
United Kingdom,GBR,2024-12-29 10:30:00,2024-12-29 10:30:00,0.177196
United Kingdom,GBR,2024-12-29 11:00:00,2024-12-29 11:00:00,0.217922
United Kingdom,GBR,2024-12-29 11:30:00,2024-12-29 11:30:00,0.244799
United Kingdom,GBR,2024-12-29 12:00:00,2024-12-29 12:00:00,0.264985
United Kingdom,GBR,2024-12-29 12:30:00,2024-12-29 12:30:00,0.261005
United Kingdom,GBR,2024-12-29 13:00:00,2024-12-29 13:00:00,0.254179
United Kingdom,GBR,2024-12-29 13:30:00,2024-12-29 13:30:00,0.22566
United Kingdom,GBR,2024-12-29 14:00:00,2024-12-29 14:00:00,0.189526
United Kingdom,GBR,2024-12-29 14:30:00,2024-12-29 14:30:00,0.130164
United Kingdom,GBR,2024-12-29 15:00:00,2024-12-29 15:00:00,0.076058
United Kingdom,GBR,2024-12-29 15:30:00,2024-12-29 15:30:00,0.025683
United Kingdom,GBR,2024-12-29 16:00:00,2024-12-29 16:00:00,0.002041
United Kingdom,GBR,2024-12-29 16:30:00,2024-12-29 16:30:00,0
United Kingdom,GBR,2024-12-29 17:00:00,2024-12-29 17:00:00,0
United Kingdom,GBR,2024-12-29 17:30:00,2024-12-29 17:30:00,0
United Kingdom,GBR,2024-12-29 18:00:00,2024-12-29 18:00:00,0
United Kingdom,GBR,2024-12-29 18:30:00,2024-12-29 18:30:00,0
United Kingdom,GBR,2024-12-29 19:00:00,2024-12-29 19:00:00,0
United Kingdom,GBR,2024-12-29 19:30:00,2024-12-29 19:30:00,0
United Kingdom,GBR,2024-12-29 20:00:00,2024-12-29 20:00:00,0
United Kingdom,GBR,2024-12-29 20:30:00,2024-12-29 20:30:00,0
United Kingdom,GBR,2024-12-29 21:00:00,2024-12-29 21:00:00,0
United Kingdom,GBR,2024-12-29 21:30:00,2024-12-29 21:30:00,0
United Kingdom,GBR,2024-12-29 22:00:00,2024-12-29 22:00:00,0
United Kingdom,GBR,2024-12-29 22:30:00,2024-12-29 22:30:00,0
United Kingdom,GBR,2024-12-29 23:00:00,2024-12-29 23:00:00,0
United Kingdom,GBR,2024-12-29 23:30:00,2024-12-29 23:30:00,0
United Kingdom,GBR,2024-12-30 00:00:00,2024-12-30 00:00:00,0
United Kingdom,GBR,2024-12-30 00:30:00,2024-12-30 00:30:00,0
United Kingdom,GBR,2024-12-30 01:00:00,2024-12-30 01:00:00,0
United Kingdom,GBR,2024-12-30 01:30:00,2024-12-30 01:30:00,0
United Kingdom,GBR,2024-12-30 02:00:00,2024-12-30 02:00:00,0
United Kingdom,GBR,2024-12-30 02:30:00,2024-12-30 02:30:00,0
United Kingdom,GBR,2024-12-30 03:00:00,2024-12-30 03:00:00,0
United Kingdom,GBR,2024-12-30 03:30:00,2024-12-30 03:30:00,0
United Kingdom,GBR,2024-12-30 04:00:00,2024-12-30 04:00:00,0
United Kingdom,GBR,2024-12-30 04:30:00,2024-12-30 04:30:00,0
United Kingdom,GBR,2024-12-30 05:00:00,2024-12-30 05:00:00,0
United Kingdom,GBR,2024-12-30 05:30:00,2024-12-30 05:30:00,0
United Kingdom,GBR,2024-12-30 06:00:00,2024-12-30 06:00:00,0
United Kingdom,GBR,2024-12-30 06:30:00,2024-12-30 06:30:00,0
United Kingdom,GBR,2024-12-30 07:00:00,2024-12-30 07:00:00,0
United Kingdom,GBR,2024-12-30 07:30:00,2024-12-30 07:30:00,0
United Kingdom,GBR,2024-12-30 08:00:00,2024-12-30 08:00:00,0
United Kingdom,GBR,2024-12-30 08:30:00,2024-12-30 08:30:00,0.000244
United Kingdom,GBR,2024-12-30 09:00:00,2024-12-30 09:00:00,0.025714
United Kingdom,GBR,2024-12-30 09:30:00,2024-12-30 09:30:00,0.112377
United Kingdom,GBR,2024-12-30 10:00:00,2024-12-30 10:00:00,0.219495
United Kingdom,GBR,2024-12-30 10:30:00,2024-12-30 10:30:00,0.300874
United Kingdom,GBR,2024-12-30 11:00:00,2024-12-30 11:00:00,0.373077
United Kingdom,GBR,2024-12-30 11:30:00,2024-12-30 11:30:00,0.415746
United Kingdom,GBR,2024-12-30 12:00:00,2024-12-30 12:00:00,0.409421
United Kingdom,GBR,2024-12-30 12:30:00,2024-12-30 12:30:00,0.395497
United Kingdom,GBR,2024-12-30 13:00:00,2024-12-30 13:00:00,0.394997
United Kingdom,GBR,2024-12-30 13:30:00,2024-12-30 13:30:00,0.397577
United Kingdom,GBR,2024-12-30 14:00:00,2024-12-30 14:00:00,0.334259
United Kingdom,GBR,2024-12-30 14:30:00,2024-12-30 14:30:00,0.25415
United Kingdom,GBR,2024-12-30 15:00:00,2024-12-30 15:00:00,0.144159
United Kingdom,GBR,2024-12-30 15:30:00,2024-12-30 15:30:00,0.046671
United Kingdom,GBR,2024-12-30 16:00:00,2024-12-30 16:00:00,0.004555
United Kingdom,GBR,2024-12-30 16:30:00,2024-12-30 16:30:00,0
United Kingdom,GBR,2024-12-30 17:00:00,2024-12-30 17:00:00,0
United Kingdom,GBR,2024-12-30 17:30:00,2024-12-30 17:30:00,0
United Kingdom,GBR,2024-12-30 18:00:00,2024-12-30 18:00:00,0
United Kingdom,GBR,2024-12-30 18:30:00,2024-12-30 18:30:00,0
United Kingdom,GBR,2024-12-30 19:00:00,2024-12-30 19:00:00,0
United Kingdom,GBR,2024-12-30 19:30:00,2024-12-30 19:30:00,0
United Kingdom,GBR,2024-12-30 20:00:00,2024-12-30 20:00:00,0
United Kingdom,GBR,2024-12-30 20:30:00,2024-12-30 20:30:00,0
United Kingdom,GBR,2024-12-30 21:00:00,2024-12-30 21:00:00,0
United Kingdom,GBR,2024-12-30 21:30:00,2024-12-30 21:30:00,0
United Kingdom,GBR,2024-12-30 22:00:00,2024-12-30 22:00:00,0
United Kingdom,GBR,2024-12-30 22:30:00,2024-12-30 22:30:00,0
United Kingdom,GBR,2024-12-30 23:00:00,2024-12-30 23:00:00,0
United Kingdom,GBR,2024-12-30 23:30:00,2024-12-30 23:30:00,0
United Kingdom,GBR,2024-12-31 00:00:00,2024-12-31 00:00:00,0
United Kingdom,GBR,2024-12-31 00:30:00,2024-12-31 00:30:00,0
United Kingdom,GBR,2024-12-31 01:00:00,2024-12-31 01:00:00,0
United Kingdom,GBR,2024-12-31 01:30:00,2024-12-31 01:30:00,0
United Kingdom,GBR,2024-12-31 02:00:00,2024-12-31 02:00:00,0
United Kingdom,GBR,2024-12-31 02:30:00,2024-12-31 02:30:00,0
United Kingdom,GBR,2024-12-31 03:00:00,2024-12-31 03:00:00,0
United Kingdom,GBR,2024-12-31 03:30:00,2024-12-31 03:30:00,0
United Kingdom,GBR,2024-12-31 04:00:00,2024-12-31 04:00:00,0
United Kingdom,GBR,2024-12-31 04:30:00,2024-12-31 04:30:00,0
United Kingdom,GBR,2024-12-31 05:00:00,2024-12-31 05:00:00,0
United Kingdom,GBR,2024-12-31 05:30:00,2024-12-31 05:30:00,0
United Kingdom,GBR,2024-12-31 06:00:00,2024-12-31 06:00:00,0
United Kingdom,GBR,2024-12-31 06:30:00,2024-12-31 06:30:00,0
United Kingdom,GBR,2024-12-31 07:00:00,2024-12-31 07:00:00,0
United Kingdom,GBR,2024-12-31 07:30:00,2024-12-31 07:30:00,0
United Kingdom,GBR,2024-12-31 08:00:00,2024-12-31 08:00:00,0
United Kingdom,GBR,2024-12-31 08:30:00,2024-12-31 08:30:00,0.0004
United Kingdom,GBR,2024-12-31 09:00:00,2024-12-31 09:00:00,0.023956
United Kingdom,GBR,2024-12-31 09:30:00,2024-12-31 09:30:00,0.052318
United Kingdom,GBR,2024-12-31 10:00:00,2024-12-31 10:00:00,0.092816
United Kingdom,GBR,2024-12-31 10:30:00,2024-12-31 10:30:00,0.123891
United Kingdom,GBR,2024-12-31 11:00:00,2024-12-31 11:00:00,0.160382
United Kingdom,GBR,2024-12-31 11:30:00,2024-12-31 11:30:00,0.241662
United Kingdom,GBR,2024-12-31 12:00:00,2024-12-31 12:00:00,0.227117
United Kingdom,GBR,2024-12-31 12:30:00,2024-12-31 12:30:00,0.199779
United Kingdom,GBR,2024-12-31 13:00:00,2024-12-31 13:00:00,0.194242
United Kingdom,GBR,2024-12-31 13:30:00,2024-12-31 13:30:00,0.146645
United Kingdom,GBR,2024-12-31 14:00:00,2024-12-31 14:00:00,0.113238
United Kingdom,GBR,2024-12-31 14:30:00,2024-12-31 14:30:00,0.065139
United Kingdom,GBR,2024-12-31 15:00:00,2024-12-31 15:00:00,0.035813
United Kingdom,GBR,2024-12-31 15:30:00,2024-12-31 15:30:00,0.01297
United Kingdom,GBR,2024-12-31 16:00:00,2024-12-31 16:00:00,0.00084
United Kingdom,GBR,2024-12-31 16:30:00,2024-12-31 16:30:00,0
United Kingdom,GBR,2024-12-31 17:00:00,2024-12-31 17:00:00,0
United Kingdom,GBR,2024-12-31 17:30:00,2024-12-31 17:30:00,0
United Kingdom,GBR,2024-12-31 18:00:00,2024-12-31 18:00:00,0
United Kingdom,GBR,2024-12-31 18:30:00,2024-12-31 18:30:00,0
United Kingdom,GBR,2024-12-31 19:00:00,2024-12-31 19:00:00,0
United Kingdom,GBR,2024-12-31 19:30:00,2024-12-31 19:30:00,0
United Kingdom,GBR,2024-12-31 20:00:00,2024-12-31 20:00:00,0
United Kingdom,GBR,2024-12-31 20:30:00,2024-12-31 20:30:00,0
United Kingdom,GBR,2024-12-31 21:00:00,2024-12-31 21:00:00,0
United Kingdom,GBR,2024-12-31 21:30:00,2024-12-31 21:30:00,0
United Kingdom,GBR,2024-12-31 22:00:00,2024-12-31 22:00:00,0
United Kingdom,GBR,2024-12-31 22:30:00,2024-12-31 22:30:00,0
United Kingdom,GBR,2024-12-31 23:00:00,2024-12-31 23:00:00,0
United Kingdom,GBR,2024-12-31 23:30:00,2024-12-31 23:30:00,0
United Kingdom,GBR,2025-01-01 00:00:00,2025-01-01 00:00:00,0
United Kingdom,GBR,2025-01-01 00:30:00,2025-01-01 00:30:00,0
United Kingdom,GBR,2025-01-01 01:00:00,2025-01-01 01:00:00,0
United Kingdom,GBR,2025-01-01 01:30:00,2025-01-01 01:30:00,0
United Kingdom,GBR,2025-01-01 02:00:00,2025-01-01 02:00:00,0
United Kingdom,GBR,2025-01-01 02:30:00,2025-01-01 02:30:00,0
United Kingdom,GBR,2025-01-01 03:00:00,2025-01-01 03:00:00,0
United Kingdom,GBR,2025-01-01 03:30:00,2025-01-01 03:30:00,0
United Kingdom,GBR,2025-01-01 04:00:00,2025-01-01 04:00:00,0
United Kingdom,GBR,2025-01-01 04:30:00,2025-01-01 04:30:00,0
United Kingdom,GBR,2025-01-01 05:00:00,2025-01-01 05:00:00,0
United Kingdom,GBR,2025-01-01 05:30:00,2025-01-01 05:30:00,0
United Kingdom,GBR,2025-01-01 06:00:00,2025-01-01 06:00:00,0
United Kingdom,GBR,2025-01-01 06:30:00,2025-01-01 06:30:00,0
United Kingdom,GBR,2025-01-01 07:00:00,2025-01-01 07:00:00,0
United Kingdom,GBR,2025-01-01 07:30:00,2025-01-01 07:30:00,0
United Kingdom,GBR,2025-01-01 08:00:00,2025-01-01 08:00:00,0
United Kingdom,GBR,2025-01-01 08:30:00,2025-01-01 08:30:00,0
United Kingdom,GBR,2025-01-01 09:00:00,2025-01-01 09:00:00,0.00023
United Kingdom,GBR,2025-01-01 09:30:00,2025-01-01 09:30:00,0.003776
United Kingdom,GBR,2025-01-01 10:00:00,2025-01-01 10:00:00,0.015106
United Kingdom,GBR,2025-01-01 10:30:00,2025-01-01 10:30:00,0.028524
United Kingdom,GBR,2025-01-01 11:00:00,2025-01-01 11:00:00,0.042282
United Kingdom,GBR,2025-01-01 11:30:00,2025-01-01 11:30:00,0.048334
United Kingdom,GBR,2025-01-01 12:00:00,2025-01-01 12:00:00,0.05597
United Kingdom,GBR,2025-01-01 12:30:00,2025-01-01 12:30:00,0.060981
United Kingdom,GBR,2025-01-01 13:00:00,2025-01-01 13:00:00,0.0611
United Kingdom,GBR,2025-01-01 13:30:00,2025-01-01 13:30:00,0.065562
United Kingdom,GBR,2025-01-01 14:00:00,2025-01-01 14:00:00,0.065457
United Kingdom,GBR,2025-01-01 14:30:00,2025-01-01 14:30:00,0.045292
United Kingdom,GBR,2025-01-01 15:00:00,2025-01-01 15:00:00,0.02548
United Kingdom,GBR,2025-01-01 15:30:00,2025-01-01 15:30:00,0.009194
United Kingdom,GBR,2025-01-01 16:00:00,2025-01-01 16:00:00,0.000707
United Kingdom,GBR,2025-01-01 16:30:00,2025-01-01 16:30:00,0
United Kingdom,GBR,2025-01-01 17:00:00,2025-01-01 17:00:00,0
United Kingdom,GBR,2025-01-01 17:30:00,2025-01-01 17:30:00,0
United Kingdom,GBR,2025-01-01 18:00:00,2025-01-01 18:00:00,0
United Kingdom,GBR,2025-01-01 18:30:00,2025-01-01 18:30:00,0
United Kingdom,GBR,2025-01-01 19:00:00,2025-01-01 19:00:00,0
United Kingdom,GBR,2025-01-01 19:30:00,2025-01-01 19:30:00,0
United Kingdom,GBR,2025-01-01 20:00:00,2025-01-01 20:00:00,0
United Kingdom,GBR,2025-01-01 20:30:00,2025-01-01 20:30:00,0
United Kingdom,GBR,2025-01-01 21:00:00,2025-01-01 21:00:00,0
United Kingdom,GBR,2025-01-01 21:30:00,2025-01-01 21:30:00,0
United Kingdom,GBR,2025-01-01 22:00:00,2025-01-01 22:00:00,0
United Kingdom,GBR,2025-01-01 22:30:00,2025-01-01 22:30:00,0
United Kingdom,GBR,2025-01-01 23:00:00,2025-01-01 23:00:00,0
United Kingdom,GBR,2025-01-01 23:30:00,2025-01-01 23:30:00,0
United Kingdom,GBR,2025-01-02 00:00:00,2025-01-02 00:00:00,0
United Kingdom,GBR,2025-01-02 00:30:00,2025-01-02 00:30:00,0
United Kingdom,GBR,2025-01-02 01:00:00,2025-01-02 01:00:00,0
United Kingdom,GBR,2025-01-02 01:30:00,2025-01-02 01:30:00,0
United Kingdom,GBR,2025-01-02 02:00:00,2025-01-02 02:00:00,0
United Kingdom,GBR,2025-01-02 02:30:00,2025-01-02 02:30:00,0
United Kingdom,GBR,2025-01-02 03:00:00,2025-01-02 03:00:00,0
United Kingdom,GBR,2025-01-02 03:30:00,2025-01-02 03:30:00,0
United Kingdom,GBR,2025-01-02 04:00:00,2025-01-02 04:00:00,0
United Kingdom,GBR,2025-01-02 04:30:00,2025-01-02 04:30:00,0
United Kingdom,GBR,2025-01-02 05:00:00,2025-01-02 05:00:00,0
United Kingdom,GBR,2025-01-02 05:30:00,2025-01-02 05:30:00,0
United Kingdom,GBR,2025-01-02 06:00:00,2025-01-02 06:00:00,0
United Kingdom,GBR,2025-01-02 06:30:00,2025-01-02 06:30:00,0
United Kingdom,GBR,2025-01-02 07:00:00,2025-01-02 07:00:00,0
United Kingdom,GBR,2025-01-02 07:30:00,2025-01-02 07:30:00,0
United Kingdom,GBR,2025-01-02 08:00:00,2025-01-02 08:00:00,0
United Kingdom,GBR,2025-01-02 08:30:00,2025-01-02 08:30:00,0.00024
United Kingdom,GBR,2025-01-02 09:00:00,2025-01-02 09:00:00,0.035219
United Kingdom,GBR,2025-01-02 09:30:00,2025-01-02 09:30:00,0.163185
United Kingdom,GBR,2025-01-02 10:00:00,2025-01-02 10:00:00,0.314097
United Kingdom,GBR,2025-01-02 10:30:00,2025-01-02 10:30:00,0.451808
United Kingdom,GBR,2025-01-02 11:00:00,2025-01-02 11:00:00,0.571392
United Kingdom,GBR,2025-01-02 11:30:00,2025-01-02 11:30:00,0.653
United Kingdom,GBR,2025-01-02 12:00:00,2025-01-02 12:00:00,0.700821
United Kingdom,GBR,2025-01-02 12:30:00,2025-01-02 12:30:00,0.716786
United Kingdom,GBR,2025-01-02 13:00:00,2025-01-02 13:00:00,0.700705
United Kingdom,GBR,2025-01-02 13:30:00,2025-01-02 13:30:00,0.64951
United Kingdom,GBR,2025-01-02 14:00:00,2025-01-02 14:00:00,0.559685
United Kingdom,GBR,2025-01-02 14:30:00,2025-01-02 14:30:00,0.443056
United Kingdom,GBR,2025-01-02 15:00:00,2025-01-02 15:00:00,0.295062
United Kingdom,GBR,2025-01-02 15:30:00,2025-01-02 15:30:00,0.126227
United Kingdom,GBR,2025-01-02 16:00:00,2025-01-02 16:00:00,0.018872
United Kingdom,GBR,2025-01-02 16:30:00,2025-01-02 16:30:00,0.000038
United Kingdom,GBR,2025-01-02 17:00:00,2025-01-02 17:00:00,0
United Kingdom,GBR,2025-01-02 17:30:00,2025-01-02 17:30:00,0
United Kingdom,GBR,2025-01-02 18:00:00,2025-01-02 18:00:00,0
United Kingdom,GBR,2025-01-02 18:30:00,2025-01-02 18:30:00,0
United Kingdom,GBR,2025-01-02 19:00:00,2025-01-02 19:00:00,0
United Kingdom,GBR,2025-01-02 19:30:00,2025-01-02 19:30:00,0
United Kingdom,GBR,2025-01-02 20:00:00,2025-01-02 20:00:00,0
United Kingdom,GBR,2025-01-02 20:30:00,2025-01-02 20:30:00,0
United Kingdom,GBR,2025-01-02 21:00:00,2025-01-02 21:00:00,0
United Kingdom,GBR,2025-01-02 21:30:00,2025-01-02 21:30:00,0
United Kingdom,GBR,2025-01-02 22:00:00,2025-01-02 22:00:00,0
United Kingdom,GBR,2025-01-02 22:30:00,2025-01-02 22:30:00,0
United Kingdom,GBR,2025-01-02 23:00:00,2025-01-02 23:00:00,0
United Kingdom,GBR,2025-01-02 23:30:00,2025-01-02 23:30:00,0
United Kingdom,GBR,2025-01-03 00:00:00,2025-01-03 00:00:00,0
United Kingdom,GBR,2025-01-03 00:30:00,2025-01-03 00:30:00,0
United Kingdom,GBR,2025-01-03 01:00:00,2025-01-03 01:00:00,0
United Kingdom,GBR,2025-01-03 01:30:00,2025-01-03 01:30:00,0
United Kingdom,GBR,2025-01-03 02:00:00,2025-01-03 02:00:00,0
United Kingdom,GBR,2025-01-03 02:30:00,2025-01-03 02:30:00,0
United Kingdom,GBR,2025-01-03 03:00:00,2025-01-03 03:00:00,0
United Kingdom,GBR,2025-01-03 03:30:00,2025-01-03 03:30:00,0
United Kingdom,GBR,2025-01-03 04:00:00,2025-01-03 04:00:00,0
United Kingdom,GBR,2025-01-03 04:30:00,2025-01-03 04:30:00,0
United Kingdom,GBR,2025-01-03 05:00:00,2025-01-03 05:00:00,0
United Kingdom,GBR,2025-01-03 05:30:00,2025-01-03 05:30:00,0
United Kingdom,GBR,2025-01-03 06:00:00,2025-01-03 06:00:00,0
United Kingdom,GBR,2025-01-03 06:30:00,2025-01-03 06:30:00,0
United Kingdom,GBR,2025-01-03 07:00:00,2025-01-03 07:00:00,0
United Kingdom,GBR,2025-01-03 07:30:00,2025-01-03 07:30:00,0
United Kingdom,GBR,2025-01-03 08:00:00,2025-01-03 08:00:00,0
United Kingdom,GBR,2025-01-03 08:30:00,2025-01-03 08:30:00,0.000337
United Kingdom,GBR,2025-01-03 09:00:00,2025-01-03 09:00:00,0.034907
United Kingdom,GBR,2025-01-03 09:30:00,2025-01-03 09:30:00,0.157051
United Kingdom,GBR,2025-01-03 10:00:00,2025-01-03 10:00:00,0.303533
United Kingdom,GBR,2025-01-03 10:30:00,2025-01-03 10:30:00,0.450305
United Kingdom,GBR,2025-01-03 11:00:00,2025-01-03 11:00:00,0.56219
United Kingdom,GBR,2025-01-03 11:30:00,2025-01-03 11:30:00,0.631605
United Kingdom,GBR,2025-01-03 12:00:00,2025-01-03 12:00:00,0.666953
United Kingdom,GBR,2025-01-03 12:30:00,2025-01-03 12:30:00,0.668095
United Kingdom,GBR,2025-01-03 13:00:00,2025-01-03 13:00:00,0.651377
United Kingdom,GBR,2025-01-03 13:30:00,2025-01-03 13:30:00,0.593337
United Kingdom,GBR,2025-01-03 14:00:00,2025-01-03 14:00:00,0.506113
United Kingdom,GBR,2025-01-03 14:30:00,2025-01-03 14:30:00,0.399423
United Kingdom,GBR,2025-01-03 15:00:00,2025-01-03 15:00:00,0.257794
United Kingdom,GBR,2025-01-03 15:30:00,2025-01-03 15:30:00,0.111161
United Kingdom,GBR,2025-01-03 16:00:00,2025-01-03 16:00:00,0.018844
United Kingdom,GBR,2025-01-03 16:30:00,2025-01-03 16:30:00,0.000053
United Kingdom,GBR,2025-01-03 17:00:00,2025-01-03 17:00:00,0
United Kingdom,GBR,2025-01-03 17:30:00,2025-01-03 17:30:00,0
United Kingdom,GBR,2025-01-03 18:00:00,2025-01-03 18:00:00,0
United Kingdom,GBR,2025-01-03 18:30:00,2025-01-03 18:30:00,0
United Kingdom,GBR,2025-01-03 19:00:00,2025-01-03 19:00:00,0
United Kingdom,GBR,2025-01-03 19:30:00,2025-01-03 19:30:00,0
United Kingdom,GBR,2025-01-03 20:00:00,2025-01-03 20:00:00,0
United Kingdom,GBR,2025-01-03 20:30:00,2025-01-03 20:30:00,0
United Kingdom,GBR,2025-01-03 21:00:00,2025-01-03 21:00:00,0
United Kingdom,GBR,2025-01-03 21:30:00,2025-01-03 21:30:00,0
United Kingdom,GBR,2025-01-03 22:00:00,2025-01-03 22:00:00,0
United Kingdom,GBR,2025-01-03 22:30:00,2025-01-03 22:30:00,0
United Kingdom,GBR,2025-01-03 23:00:00,2025-01-03 23:00:00,0
United Kingdom,GBR,2025-01-03 23:30:00,2025-01-03 23:30:00,0
United Kingdom,GBR,2025-01-04 00:00:00,2025-01-04 00:00:00,0
United Kingdom,GBR,2025-01-04 00:30:00,2025-01-04 00:30:00,0
United Kingdom,GBR,2025-01-04 01:00:00,2025-01-04 01:00:00,0
United Kingdom,GBR,2025-01-04 01:30:00,2025-01-04 01:30:00,0
United Kingdom,GBR,2025-01-04 02:00:00,2025-01-04 02:00:00,0
United Kingdom,GBR,2025-01-04 02:30:00,2025-01-04 02:30:00,0
United Kingdom,GBR,2025-01-04 03:00:00,2025-01-04 03:00:00,0
United Kingdom,GBR,2025-01-04 03:30:00,2025-01-04 03:30:00,0
United Kingdom,GBR,2025-01-04 04:00:00,2025-01-04 04:00:00,0
United Kingdom,GBR,2025-01-04 04:30:00,2025-01-04 04:30:00,0
United Kingdom,GBR,2025-01-04 05:00:00,2025-01-04 05:00:00,0
United Kingdom,GBR,2025-01-04 05:30:00,2025-01-04 05:30:00,0
United Kingdom,GBR,2025-01-04 06:00:00,2025-01-04 06:00:00,0
United Kingdom,GBR,2025-01-04 06:30:00,2025-01-04 06:30:00,0
United Kingdom,GBR,2025-01-04 07:00:00,2025-01-04 07:00:00,0
United Kingdom,GBR,2025-01-04 07:30:00,2025-01-04 07:30:00,0
United Kingdom,GBR,2025-01-04 08:00:00,2025-01-04 08:00:00,0
United Kingdom,GBR,2025-01-04 08:30:00,2025-01-04 08:30:00,0.00001
United Kingdom,GBR,2025-01-04 09:00:00,2025-01-04 09:00:00,0.004806
United Kingdom,GBR,2025-01-04 09:30:00,2025-01-04 09:30:00,0.028966
United Kingdom,GBR,2025-01-04 10:00:00,2025-01-04 10:00:00,0.065181
United Kingdom,GBR,2025-01-04 10:30:00,2025-01-04 10:30:00,0.105763
United Kingdom,GBR,2025-01-04 11:00:00,2025-01-04 11:00:00,0.140458
United Kingdom,GBR,2025-01-04 11:30:00,2025-01-04 11:30:00,0.172992
United Kingdom,GBR,2025-01-04 12:00:00,2025-01-04 12:00:00,0.190113
United Kingdom,GBR,2025-01-04 12:30:00,2025-01-04 12:30:00,0.198209
United Kingdom,GBR,2025-01-04 13:00:00,2025-01-04 13:00:00,0.177896
United Kingdom,GBR,2025-01-04 13:30:00,2025-01-04 13:30:00,0.137591
United Kingdom,GBR,2025-01-04 14:00:00,2025-01-04 14:00:00,0.10782
United Kingdom,GBR,2025-01-04 14:30:00,2025-01-04 14:30:00,0.076207
United Kingdom,GBR,2025-01-04 15:00:00,2025-01-04 15:00:00,0.040426
United Kingdom,GBR,2025-01-04 15:30:00,2025-01-04 15:30:00,0.014023
United Kingdom,GBR,2025-01-04 16:00:00,2025-01-04 16:00:00,0.000624
United Kingdom,GBR,2025-01-04 16:30:00,2025-01-04 16:30:00,0
United Kingdom,GBR,2025-01-04 17:00:00,2025-01-04 17:00:00,0
United Kingdom,GBR,2025-01-04 17:30:00,2025-01-04 17:30:00,0
United Kingdom,GBR,2025-01-04 18:00:00,2025-01-04 18:00:00,0
United Kingdom,GBR,2025-01-04 18:30:00,2025-01-04 18:30:00,0
United Kingdom,GBR,2025-01-04 19:00:00,2025-01-04 19:00:00,0
